"","ThermoMode","Group","ID","Lineage1.name","Lineage2.name","Lineage1.Mean.dS","Lineage2.Mean.dS","Lineage1.Mean.dN","Lineage2.Mean.dN","Lineage1.Mean.dNdS","Lineage2.Mean.dNdS","Lineage1.spp","Lineage2.spp","diff.dn.sd","diff.ds.sd","diff.dnds.sd","diff.dn","diff.ds","diff.dnds","diff.spp"
"19","Ectotherms","Fishes",20,"Erythrinidae","Lebiasinidae+Ctenoluciidae",0.442826,0.4133698335,0.009380833,0.007929333,0.0211833322740765,0.0192310426715602,16,82,0.0436442815670642,0,0.0442948320811631,-0.16813333714631,-0.0618206465060422,-0.097540649690858,1.63413052502447
"20","Ectotherms","Fishes",21,"Bryconidae","Gasteropelecidae+Triportheidae",0.49249875,0.53366416675,0.0318164165,0.01390166675,0.0650915336547275,0.0262006978402607,48,32,0.344610701839758,0.290285028116373,0.120595975206051,0.790578192109837,-0.112675111191448,0.903253303301285,0.405465108108165
"21","Ectotherms","Fishes",22,"Alestidae","Hepsetidae",0.379298333,0.517067667,0.013781,0.011083333,0.0363328778457879,0.021434975937105,120,4,NA,NA,NA,0.217848383534442,-0.309850696142562,0.527699079677005,3.40119738166216
"22","Ectotherms","Fishes",23,"Parodontidae","Chilodontidae",0.352381667,0.451482667,0.005993,0.013148667,0.0170071276721669,0.0291233040846726,32,8,NA,NA,NA,-0.785728263188266,-0.247822112868639,-0.537906150319627,1.38629436111989
"23","Ectotherms","Fishes",24,"Serrasalmidae","Hemiodontidae",0.263085166833333,0.269080722166667,0.00516266666666667,0.00629227766666667,0.0196038156303711,0.0234588114706088,92,31,0.161095353768222,0.166454334929657,0.0803608190325924,-0.210107214873132,-0.0293657211327772,-0.180741493740354,1.08780137256389
"24","Ectotherms","Fishes",25,"Anostomidae","Curimatidae+Prochilodontidae",0.30700071878125,0.26113139584375,0.00864415625,0.00495629171875,0.0274572394546745,0.0186524809339939,155,124,0.482582098019247,0.263039445795991,0.269610519265456,0.53339143599418,0.162787107117928,0.370604328876253,0.22314355131421
"25","Ectotherms","Fishes",26,"Callichthyidae","Loricariidae+Scoloplacidae",0.53914219790625,0.3765929166875,0.0120859323125,0.008821557234375,0.0225337869781888,0.0234528777792412,201,884,0.154747429404842,0,0.125047830538526,-0.322469567750209,0.258589569663541,0.0372181341190519,1.48115215457857
"26","Ectotherms","Fishes",27,"Doradidae","Auchenipteridae",0.278981333333333,0.286304499833333,0.00597672216666667,0.00823327766666667,0.0215976172828412,0.0290259666033531,94,110,0.142251050548994,0,0.069548377617947,0.33248622238719,0.258589569663541,0.301673572206718,0.157185583522413
"27","Ectotherms","Fishes",28,"Clariidae","Heteropneustidae",0.2245721334,0.2561163334,0.0034870668,0.0033304668,0.0155510769868596,0.0130545144477731,114,4,0.0796009810443467,0.0968419794271314,0.12310367283742,0.044885198814703,-0.131171267925742,0.176056466740445,3.3499040872746
"28","Ectotherms","Fishes",29,"Siluridae","Chacidae",0.3281313334,0.4812971667,0.0069231667,0.0191299334,0.0214079830010537,0.0398162648591545,106,4,0.1132312860836,0.104525559501537,0.139780480408465,-1.02210683032718,-0.390616136974798,-0.631490693352385,3.27714473299218
"29","Ectotherms","Fishes",30,"Sisoridae","Erethistidae",0.2340754,0.4061735666,0.0125859333,0.0082221999,0.0505702490568101,0.0202749133566444,205,40,0.671412739656249,0.159262786148252,0.576094796898618,0.199378938200692,-0.56140879134114,0.760787729541832,1.63413052502447
"30","Ectotherms","Fishes",31,"Pangasiidae","Plotosidae",0.1944368667,0.5936861666,0.0045300667,0.0198160333,0.023362936835002,0.0334329437599194,28,40,0.105609416199511,0,0.142556414037472,1.48046442550479,-0.307708927036558,0.363536449401172,0.356674943938732
"31","Ectotherms","Fishes",32,"Ictaluridae","Cranoglanididae",0.265573000125,0.27527045825,0.005921833375,0.007288041625,0.022787509604645,0.0265094919118314,51,5,0.18263763241014,0.137329772848949,0.237995066250024,-0.218950814872063,-0.0464305496502876,-0.172520265221775,2.32238772029023
"32","Ectotherms","Fishes",33,"Ariidae","Bagridae",0.27846959338,0.35692818666,0.00742778672,0.00732110668,0.026971413534894,0.0206563137606105,159,228,0.134813266104606,0,0.207763472017315,-0.0124382330519987,0.012731730808667,-0.260843254056906,0.36044142673421
"33","Ectotherms","Fishes",34,"Pimelodidae","Pseudopimelodidae",0.308371777833333,0.242247111166667,0.0054585,0.00515972233333333,0.0177297377637916,0.021374472465781,112,37,0.0958151904357264,0.114204591214,0.046619097405175,0.0537706387024029,0.239379863983165,-0.185609225280762,1.10758095865087
"34","Ectotherms","Fishes",35,"Mochokidae","Malapteruridae",0.327392,0.449819,0.005449667,0.010596333,0.0166456938471313,0.023556881768,209,21,NA,NA,NA,-0.66495349197859,-0.317687049932558,-0.347266442046031,2.29781181424139
"35","Ectotherms","Fishes",36,"Salmonidae","Esocidae+Umbridae",0.430333918511111,0.513587077788889,0.00713418146666667,0.0158501740777778,0.0167364522778081,0.0324978144918318,222,14,0.106675438415375,0.256091357660672,0.236488295999049,-0.797665440990532,-0.148394772420122,-0.64927066857041,2.76362005225702
"36","Ectotherms","Fishes",37,"Argentinidae","Opisthoproctidae",0.316218333,0.25163,0.007101667,0.011817667,0.0224581128254825,0.0469644597226086,27,19,NA,NA,NA,-0.509266069948816,0.228473147619706,-0.737739217568522,0.351397886837889
"37","Ectotherms","Fishes",38,"Salangidae","Plecoglossidae",0.3504871665,0.340296499875,0.009163833375,0.002784791875,0.0255554892796966,0.00828582828788793,20,3,0.819174478070633,0.0954216761603204,0.870168389705861,0.917368219376346,0.0302337260460993,0.887134493330247,1.89711998488588
"38","Ectotherms","Fishes",40,"Myctophidae","Neoscopelidae",0.4172664666,0.3452358,0.0104882666,0.0066249998,0.0251635763013269,0.0194685875172282,248,6,0.132833301846731,0.11737752512773,0.187403774042092,0.451214893258869,0.191022485137605,0.260192408121264,3.72166927693693
"39","Ectotherms","Fishes",41,"Percopsidae","Aphredoderidae+Amblyopsidae",0.435366667,0.616436667,0.012436333,0.014026667,0.0285651933017647,0.0227544332628091,2,9,NA,NA,NA,0.12033803458885,0.280937606648314,-0.227428964130457,1.50407739677627
"40","Ectotherms","Fishes",42,"Zeidae","Oreosomatidae+Grammicolepididae+Cyttidae",0.29970775,0.12628225,0.00998325,0.00471566675,0.0332951767091166,0.0374149860092859,6,16,0.0634366228103126,0,0.0343824769494079,-0.74451141948629,0.280937606648314,0.120271653582365,0.980829253011726
"41","Ectotherms","Fishes",44,"Gadidae","Lotidae",0.25715451665,0.14992993335,0.0036216166,0.00237324995,0.0141782375363025,0.0183480526868647,25,9,0.264725278489263,0.623333479481244,0.432934409650354,0.455969148878116,0.616873400045464,-0.160904251167347,1.02165124753198
"42","Ectotherms","Fishes",45,"Trachipteridae","Regalecidae",0.562611,0.6638091665,0.0096296665,0.010998,0.0170611217437669,0.0166200107267006,10,3,0.144284549824067,0.164124962787761,0.0198404129636932,-0.13936914531909,-0.166345855431927,0.0269767101128369,1.20397280432594
"43","Ectotherms","Fishes",46,"Trachichthyidae","Anoplogastridae",0.158650333,0.15372,0.003473667,0.004533,0.0218951131984072,0.0294886807181889,51,2,NA,NA,NA,-0.266173163656456,0.0315698512903335,-0.297743014946789,3.23867845216438
"44","Ectotherms","Fishes",47,"Melamphaidae","Berycidae",0.230582166666667,0.125337055333333,0.0106671666666667,0.00365622233333333,0.044329799011587,0.0301625375126658,61,10,0.318180467794124,0.298368030035831,0.101347856924007,0.986147886873034,0.604899078218432,0.381248808654602,1.80828877117927
"45","Ectotherms","Fishes",48,"Cetomimidae","Barbourisiidae",0.481767190571429,0.180022428428571,0.0195140952857143,0.00435371428571429,0.0409178317852081,0.0243161349617418,30,1,0.385453327691214,0.433865057240691,0.140110625811919,1.4530763328365,0.929476836088706,0.523599496747789,3.40119738166216
"46","Ectotherms","Fishes",50,"Apogonidae","Kurtidae",0.7140277668,0.5096608333,0.0158426001,0.0137954333,0.0223530305492226,0.0272355950596104,347,2,0.141985384478028,0.153878641541052,0.159693856087564,0.127045767357457,0.333571304631168,-0.206525537273711,5.15617759938691
"47","Ectotherms","Fishes",51,"Odontobutidae","Rhyacichthyidae",0.4425353666,0.3258184666,0.0171742,0.0058907,0.0397565387935105,0.0181277135324924,22,3,0.278555165348677,0.210692187149895,0.373933477673964,1.02148942529682,0.294342890465192,0.727146534831624,1.99243016469021
"48","Ectotherms","Fishes",52,"Kraemeriidae","Gobiidae+Schindleriidae",0.6829978334,0.4752973334,0.0267031998,0.0122426,0.0392978234159711,0.02664256023462,9,1770,0.297300413387077,0,0.337101696905044,-0.813195062883131,0.200680939676914,-0.428067044220578,5.28151024823165
"49","Ectotherms","Fishes",54,"Mullidae","Champsodontidae",1.00796108325,0.79770975025,0.01625541675,0.0343414165,0.0175544835832009,0.0431930164383397,83,13,0.0705296809077683,0.309309962224296,0.239895269484963,-0.749647530006635,0.184092347078081,-0.933739877084716,1.85389125033506
"50","Ectotherms","Fishes",55,"Centrolophidae","Arripidae+Pomatomidae",0.251565388833333,0.325608833166667,0.00996516666666667,0.0107895556666667,0.0400361916595189,0.0312483590927501,31,5,0.618747989372181,0.352968457448294,0.287371925332894,0.0413836665381258,-0.236917343888417,0.278301010426543,1.82454929205105
"51","Ectotherms","Fishes",56,"Trichiuridae","Gempylidae",0.379467249975,0.29865378325,0.01847171665,0.0092654,0.0488573682439888,0.03067233247826,44,24,0.650559255663245,0.525650685521183,0.384447542118924,0.742382901772061,0.276599806620461,0.4657830951516,0.606135803570315
"52","Ectotherms","Fishes",57,"Stromateidae","Nomeidae+Ariommatidae",0.339890490722222,0.198891342694444,0.0189617036388889,0.00465714816666667,0.0529255424855352,0.0236815661591545,15,24,0.671869223209718,0,0.484562683402569,-1.29127682176623,0.322006572153528,-0.776551548247027,0.470003629245736
"53","Ectotherms","Fishes",58,"Synbranchidae","Indostomidae",0.7854612165,0.9205465,0.024111833,0.0283251665,0.0355385733723435,0.032071904098645,23,3,0.712777285057189,0.58118063594428,1.29395792100147,-0.253756600169554,-0.170755293794925,-0.0830013063746293,2.03688192726104
"54","Ectotherms","Fishes",59,"Badidae","Pristolepididae+Nandidae",0.548751,0.406686,0.019917667,0.008692333,0.0362963657469417,0.0213735732235681,21,13,NA,NA,NA,0.829165754072662,0.299603397798421,0.529562356274242,0.479573080261886
"55","Ectotherms","Fishes",60,"Osphronemidae","Anabantidae+Helostomatidae",0.6798254,0.3712827667,0.0153758001,0.0141078333,0.0233025454683271,0.0384129184712161,132,34,0.389120625491164,0.449020845121393,0.372145945493496,0.0214997693217309,0.547837041213862,-0.526337271892131,1.35644139797021
"56","Ectotherms","Fishes",61,"Polynemidae","Toxotidae",0.4794969334,0.256609,0.0203340666,0.0108384,0.0425762351660016,0.0426269232259948,43,7,0.169927846882671,0.13008766286972,0.128687778894069,0.621257652417539,0.629222732549902,-0.00796508013236341,1.81528996663825
"57","Ectotherms","Fishes",62,"Echeneidae","Coryphaenidae+Rachycentridae",0.659108222333333,0.860333222333333,0.0134177776666667,0.0339272223333333,0.0204607355553105,0.0429993699115345,8,3,0.0869077696795736,0.357024080341267,0.290380278076837,-0.925164964896674,-0.21565814628097,-0.709506818615703,0.980829253011726
